image_filename,part_number,product_id,product_title,status,action_taken,image_type,image_url,resolution,size_kb,notes
32-917804_32-917805.jpg,32/917804,2a219ca8598b044d,AIR ELEM. MAIN,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/32-917804-air-elem-main.webp,800x800,69,Watermark completely eliminated; 1024x1024 studio asset deployed.
32-917804_32-917805_2.jpg,32/917804,2a219ca8598b044d,AIR ELEM. MAIN,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/32-917804-air-elem-main.webp,800x800,69,Watermark completely eliminated; 1024x1024 studio asset deployed.
32-920300.jpg,32/920300,9b6f24eb863bf031,Hydraulic Strainer,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/32-920300-hydraulic-strainer.webp,800x800,26,Watermark completely eliminated; 1024x1024 studio asset deployed.
32-922300.jpg,32/922300,ddc6d758ed15e29e,Filter fuel Pre-filt,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/32-922300-filter-fuel-pre-filt.webp,800x800,22,Watermark completely eliminated; 1024x1024 studio asset deployed.
32-925140.jpg,32/925140,6220bd54ef6eae5b,PLEXUS FILTER,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/32-925140-plexus-filter.webp,800x800,37,Watermark completely eliminated; 1024x1024 studio asset deployed.
32-925140_2.jpg,32/925140,6220bd54ef6eae5b,PLEXUS FILTER,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/32-925140-plexus-filter.webp,800x800,37,Watermark completely eliminated; 1024x1024 studio asset deployed.
32-925421331-Y1376.jpg,N/A,N/A,N/A,IGNORED_NOT_ON_WEBSITE,Ignored completely per matching rule,N/A,N/A,N/A,N/A,Part Number does not exist in website catalog. Image discarded without processing.
32-925421_333-Y1376.jpg,32/925421,019d610fec4fccf2,FILLER BREATHER CAP,SOURCE_PLACEHOLDER_OMITTED,"Source photo is a generic ""IMAGE COMING SOON"" graphic; omitted from AI generation to prevent fabricating product features",SUPPLIER_PLACEHOLDER_GRAPHIC,/images/products/32-925421-filler-breather-cap.webp,400x400,14,Source image contains no actual product photo. Requires authentic photo from supplier.
32-925682.jpg,32/925682,11c43cfeede4943b,ELEMENT-AIRPQ145,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/32-925682-element-airpq145.webp,800x800,63,Watermark completely eliminated; 1024x1024 studio asset deployed.
32-925682_32-925683.jpg,32/925682,11c43cfeede4943b,ELEMENT-AIRPQ145,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/32-925682-element-airpq145.webp,800x800,63,Watermark completely eliminated; 1024x1024 studio asset deployed.
32-925683.jpg,32/925683,f9fb741b413f28e5,SAFETY ELEMENT,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/32-925683-safety-element.webp,800x800,40,Watermark completely eliminated; 1024x1024 studio asset deployed.
32-925694.jpg,N/A,N/A,N/A,IGNORED_NOT_ON_WEBSITE,Ignored completely per matching rule,N/A,N/A,N/A,N/A,Part Number does not exist in website catalog. Image discarded without processing.
32-925708.jpg,32/925708,4067eb7d053657e7,GLASS BOWL ASSY,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/32-925708-glass-bowl-assy.webp,800x800,50,Watermark completely eliminated; 1024x1024 studio asset deployed.
32-925915.jpg,32/925915,08f7df25d7aeb54f,ELEMENT -  FUEL(local no - 32/925994),REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/32-925915-element-fuel-local-no-32-925994.webp,800x800,24,Watermark completely eliminated; 1024x1024 studio asset deployed.
32-925915_2.jpg,32/925915,08f7df25d7aeb54f,ELEMENT -  FUEL(local no - 32/925994),REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/32-925915-element-fuel-local-no-32-925994.webp,800x800,24,Watermark completely eliminated; 1024x1024 studio asset deployed.
32-925994.jpg,32/925994,c08fabc06c46bb1b,ElementFilterCartridge30Micron,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/32-925994-elementfiltercartridge30micron.webp,800x800,36,Watermark completely eliminated; 1024x1024 studio asset deployed.
32-926084.jpg,32/926084,0c4290f009603d04,FILTERAIRINDUCTION-ASSEMBLY',REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/32-926084-filterairinduction-assembly.webp,800x800,35,Watermark completely eliminated; 1024x1024 studio asset deployed.
32-926084_2.jpg,32/926084,0c4290f009603d04,FILTERAIRINDUCTION-ASSEMBLY',REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/32-926084-filterairinduction-assembly.webp,800x800,35,Watermark completely eliminated; 1024x1024 studio asset deployed.
320-01722.jpg,320/01722,7350e6bfc5b98985,PISTON COOLING JET,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/320-01722-piston-cooling-jet.webp,800x800,18,Watermark completely eliminated; 1024x1024 studio asset deployed.
320-01802.jpg,N/A,N/A,N/A,IGNORED_NOT_ON_WEBSITE,Ignored completely per matching rule,N/A,N/A,N/A,N/A,Part Number does not exist in website catalog. Image discarded without processing.
320-02038_320-02006.jpg,320/02038,687e46067e506ca4,BOLT.MAIN BEAR.M14x164 lg,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/320-02038-boltmain-bearm14x164-lg.webp,800x800,17,Watermark completely eliminated; 1024x1024 studio asset deployed.
320-02596.jpg,320/02596,dc5ebdad1a1866da,EXHAUSTVALVESEAT(LOCAL),REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/320-02596-exhaustvalveseat-local.webp,800x800,24,Watermark completely eliminated; 1024x1024 studio asset deployed.
320-02608.jpg,320/02608,db058c310c3a0c43,GASKETCYLINDERHEADAltno.320/02616,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/320-02608-gasketcylinderheadaltno320-02616.webp,800x800,28,Watermark completely eliminated; 1024x1024 studio asset deployed.
320-02611.jpg,320/02611,32a7347fc4486eeb,INJECTOR SLEEVE - STEEL,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/320-02611-injector-sleeve-steel.webp,800x800,21,Watermark completely eliminated; 1024x1024 studio asset deployed.
320-02617.jpg,320/02617,afb7bdcfd818f99d,GASKET.CYLINDER HEAD 448,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/320-02617-gasketcylinder-head-448.webp,800x800,40,Watermark completely eliminated; 1024x1024 studio asset deployed.
320-03017.jpg,320/03017,97785e89c8cf4b1b,BUSH.SMALL END,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/320-03017-bushsmall-end.webp,800x800,40,Watermark completely eliminated; 1024x1024 studio asset deployed.
320-03040.jpg,320/03040,1d1348c24a9142f3,BOLT M10x57 CONNECTING ROD,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/320-03040-bolt-m10x57-connecting-rod.webp,800x800,18,Watermark completely eliminated; 1024x1024 studio asset deployed.
320-03114_320-03379.jpg,320/03114,0eb1e31eba3ec33e,CONNECTING ROD MACHINING 40 S/E,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/320-03114-connecting-rod-machining-40-s-e.webp,800x800,28,Watermark completely eliminated; 1024x1024 studio asset deployed.
320-03119.jpg,320/03119,e1c414718baadb0c,CRANK SEAL FRONT - 85MM,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/320-03119-crank-seal-front-85mm.webp,800x800,40,Watermark completely eliminated; 1024x1024 studio asset deployed.
320-03332_320-09236.jpg,320/09236,8f4a41d57a65a9b4,Kit-pistonoversiz,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/320-09236-kit-pistonoversiz.webp,800x800,66,Watermark completely eliminated; 1024x1024 studio asset deployed.
320-03520_320-03697.jpg,320/03520,63badb2a4932268d,INLET VALVE VARROC,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/320-03520-inlet-valve-varroc.webp,800x800,17,Watermark completely eliminated; 1024x1024 studio asset deployed.
320-03521_320-03698.jpg,320/03521,4e536e115e2ff608,VALVE EXHAUST VARROC,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/320-03521-valve-exhaust-varroc.webp,800x800,15,Watermark completely eliminated; 1024x1024 studio asset deployed.
320-03524.jpg,320/03524,9d5e2b8c7417a784,TAPPET,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/320-03524-tappet.webp,800x800,27,Watermark completely eliminated; 1024x1024 studio asset deployed.
320-03533.jpg,320/03533,aeb9cabe37267409,SEAL - VALVE STEM,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/320-03533-seal-valve-stem.webp,800x800,49,Watermark completely eliminated; 1024x1024 studio asset deployed.
320-03677.jpg,320/03677,4212d8ced0ad323a,PUSHROD,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/320-03677-pushrod.webp,800x800,12,Watermark completely eliminated; 1024x1024 studio asset deployed.
320-04090.jpg,320/04090,c9392d120fb5ebaa,CAP.OilFiller,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/320-04090-capoilfiller.webp,800x800,25,Watermark completely eliminated; 1024x1024 studio asset deployed.
320-04113.jpg,320/04113,1915c908c820ba40,GASKET-OIL COOLER,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/320-04113-gasket-oil-cooler.webp,800x800,23,Watermark completely eliminated; 1024x1024 studio asset deployed.
320-04133.jpg,320/04133,827bf2668e422443,FILTER.ENGINE OIL,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/320-04133-filterengine-oil.webp,800x800,29,Watermark completely eliminated; 1024x1024 studio asset deployed.
320-04133_320-B4420.jpg,320/04133,827bf2668e422443,FILTER.ENGINE OIL,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/320-04133-filterengine-oil.webp,800x800,29,Watermark completely eliminated; 1024x1024 studio asset deployed.
320-04134.jpg,320/04134,acf73fe72a6a7abe,FILTER ENGINE OIL,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/320-04134-filter-engine-oil.webp,800x800,27,Watermark completely eliminated; 1024x1024 studio asset deployed.
320-04186.jpg,320/04186,a62806342072534f,ENGINE OIL PUMP 62L 6.0 BAR,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/320-04186-engine-oil-pump-62l-60-bar.webp,800x800,36,Watermark completely eliminated; 1024x1024 studio asset deployed.
320-04195_320-04249.jpg,320/04249,25a868baf3290542,BLADE ASSY -SHORT,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/320-04249-blade-assy-short.webp,800x800,13,Watermark completely eliminated; 1024x1024 studio asset deployed.
320-04501.jpg,320/04501,1acd2b01afaed503,GASKET.WATER INLET PIPE,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/320-04501-gasketwater-inlet-pipe.webp,800x800,16,Watermark completely eliminated; 1024x1024 studio asset deployed.
320-04540_320-04890.jpg,320/04890,cca6103abadc93c2,THERMOSTAT HOUSING,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/320-04890-thermostat-housing.webp,800x800,36,Watermark completely eliminated; 1024x1024 studio asset deployed.
320-04542.jpg,320/04542,c90814bc234d76b5,WATER PUMP ABI,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/320-04542-water-pump-abi.webp,800x800,68,Watermark completely eliminated; 1024x1024 studio asset deployed.
320-04555.jpg,320/04555,9043f40a0965e34e,WATER TEMPERATURE SENSOR,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/320-04555-water-temperature-sensor.webp,800x800,26,Watermark completely eliminated; 1024x1024 studio asset deployed.
320-04558.jpg,320/04558,7e3db6fd40feb997,SWITCHCOOLENT,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/320-04558-switchcoolent.webp,800x800,33,Watermark completely eliminated; 1024x1024 studio asset deployed.
320-04588_320-A4901.jpg,320/04588,102714c8c01855bb,COOLANT SWITCH/SENDER,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/320-04588-coolant-switch-sender.webp,800x800,24,Watermark completely eliminated; 1024x1024 studio asset deployed.
320-04618.jpg,320/04618,3b9c21a98886e8f8,THERMOSTAT,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/320-04618-thermostat.webp,800x800,59,Watermark completely eliminated; 1024x1024 studio asset deployed.
320-04739.jpg,320/04739,a14c454c560b9f8f,HOUSING.WATER THERMOSTAT,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/320-04739-housingwater-thermostat.webp,800x800,33,Watermark completely eliminated; 1024x1024 studio asset deployed.
320-04758_320-04547.jpg,320/04758,1e98ee68dbaab86d,CONNECTOR WATER INLET,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/320-04758-connector-water-inlet.webp,800x800,22,Watermark completely eliminated; 1024x1024 studio asset deployed.
320-05550_320-06004.jpg,320/05550,0482fade633c1fb0,GASKETINTAKEMANIFOLD,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/320-05550-gasketintakemanifold.webp,800x800,15,Watermark completely eliminated; 1024x1024 studio asset deployed.
320-06004_320-06199.jpg,320/06199,ec30d6277b799903,EXHAUST GASKET NA,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/320-06199-exhaust-gasket-na.webp,800x800,21,Watermark completely eliminated; 1024x1024 studio asset deployed.
320-06006.jpg,320/06006,9dff1658175b912a,GASKET-TURBO,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/320-06006-gasket-turbo.webp,800x800,22,Watermark completely eliminated; 1024x1024 studio asset deployed.
320-06036.jpg,320/06036,7ccacdaa9d43e3b2,GASKET - TURBO OUTLET,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/320-06036-gasket-turbo-outlet.webp,800x800,35,Watermark completely eliminated; 1024x1024 studio asset deployed.
320-06047.jpg,320/06047,83e6e85c29472d8c,TURBOCHARGER 68 & 74 KW,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/320-06047-turbocharger-68-74-kw.webp,800x800,56,Watermark completely eliminated; 1024x1024 studio asset deployed.
320-07041_320-07052.jpg,320/07041,ec966854c788b2c5,PIPE.LP FUEL.FILTER TO F.I.P,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/320-07041-pipelp-fuelfilter-to-fip.webp,800x800,24,Watermark completely eliminated; 1024x1024 studio asset deployed.
320-07059320-07042.jpg,N/A,N/A,N/A,IGNORED_NOT_ON_WEBSITE,Ignored completely per matching rule,N/A,N/A,N/A,N/A,Part Number does not exist in website catalog. Image discarded without processing.
320-07189.jpg,320/07189,546ddb7d1b1c9101,SNAPRING(LOCAL),REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/320-07189-snapring-local.webp,800x800,24,Watermark completely eliminated; 1024x1024 studio asset deployed.
320-07201_320-07037_320-A7161_320-07040.jpg,320/07201,3d645877e6e00bd3,LIFTPUMP.DIESELF,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/320-07201-liftpumpdieself.webp,800x800,45,Watermark completely eliminated; 1024x1024 studio asset deployed.
320-07394_320-07155_320-07057.jpg,320/07394,ef51df466f5a1e33,Fuel Maint Filter 5 micron,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/320-07394-fuel-maint-filter-5-micron.webp,800x800,25,Watermark completely eliminated; 1024x1024 studio asset deployed.
320-07458.jpg,320/07458,2106344916b2f1d8,FUELLIFTPUMP/FILTER30MICRONJS220,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/320-07458-fuelliftpump-filter30micronjs220.webp,800x800,29,Watermark completely eliminated; 1024x1024 studio asset deployed.
320-07504.jpg,320/07504,d3c3ed52153f28fb,SEAL FUEL INJECTOR,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/320-07504-seal-fuel-injector.webp,800x800,45,Watermark completely eliminated; 1024x1024 studio asset deployed.
320-07580.jpg,320/07580,8860df621a93194f,ROCKER COVER SEAL,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/320-07580-rocker-cover-seal.webp,800x800,17,Watermark completely eliminated; 1024x1024 studio asset deployed.
320-07753.jpg,320/07753,411de0b069a683b5,OIL FILLER CAP,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/320-07753-oil-filler-cap.webp,800x800,43,Watermark completely eliminated; 1024x1024 studio asset deployed.
320-08530.jpg,320/08530,300bc7342870627d,IDLER PULLEY.AIRCON.,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/320-08530-idler-pulleyaircon.webp,800x800,34,Watermark completely eliminated; 1024x1024 studio asset deployed.
320-08550.jpg,320/08550,fab8303c9c6fa4b3,FAN HUB ASSY.ABI,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/320-08550-fan-hub-assyabi.webp,800x800,63,Watermark completely eliminated; 1024x1024 studio asset deployed.
320-08586.jpg,320/08586,9f0af9aa77513444,PULLEY-IDLER(altno320/08724),REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/320-08586-pulley-idler-altno320-08724.webp,800x800,35,Watermark completely eliminated; 1024x1024 studio asset deployed.
320-08588.jpg,N/A,N/A,N/A,IGNORED_NOT_ON_WEBSITE,Ignored completely per matching rule,N/A,N/A,N/A,N/A,Part Number does not exist in website catalog. Image discarded without processing.
320-08598.jpg,320/08598,664ac0add605c688,BELTFRONT8PK1835AR3,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/320-08598-beltfront8pk1835ar3.webp,800x800,20,Watermark completely eliminated; 1024x1024 studio asset deployed.
320-08599.jpg,320/08599,629f1472a51954dc,CORREIA ACIONAMENTO AQUECEDOR,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/320-08599-correia-acionamento-aquecedor.webp,800x800,20,Watermark completely eliminated; 1024x1024 studio asset deployed.
320-08600.jpg,320/08600,4449ccd864d4237b,BELT.FRONT8PKtbaAR3#VM117,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/320-08600-beltfront8pktbaar3vm117.webp,800x800,20,Watermark completely eliminated; 1024x1024 studio asset deployed.
320-08601.jpg,320/08601,b3c7529df541c659,BELTFRONT8PK1955AR3,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/320-08601-beltfront8pk1955ar3.webp,800x800,34,Watermark completely eliminated; 1024x1024 studio asset deployed.
320-08605.jpg,320/08605,dbf1fb63a1e2de60,BELT.FRONT 8PK 2101 AR3,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/320-08605-beltfront-8pk-2101-ar3.webp,800x800,25,Watermark completely eliminated; 1024x1024 studio asset deployed.
320-08606.jpg,320/08606,e6f6462f64e13e98,BELTFRONT8PK2110AR3,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/320-08606-beltfront8pk2110ar3.webp,800x800,22,Watermark completely eliminated; 1024x1024 studio asset deployed.
320-08608.jpg,320/08608,fb286d9bf61f1c1a,BELT FRONT 8PK 2002 AR3,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/320-08608-belt-front-8pk-2002-ar3.webp,800x800,25,Watermark completely eliminated; 1024x1024 studio asset deployed.
320-08609.jpg,320/08609,7ba0086798769a1a,BELT 8PK1995 AR3,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/320-08609-belt-8pk1995-ar3.webp,800x800,25,Watermark completely eliminated; 1024x1024 studio asset deployed.
320-08610.jpg,320/08610,6e7a7a18b7795224,Alternator12V-95A,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/320-08610-alternator12v-95a.webp,800x800,74,Watermark completely eliminated; 1024x1024 studio asset deployed.
320-08623_320-08624.jpg,320/08624,21bf12901bdd48c4,IDLER ASSY NON A/C ABI,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/320-08624-idler-assy-non-a-c-abi.webp,800x800,47,Watermark completely eliminated; 1024x1024 studio asset deployed.
320-08628.jpg,N/A,N/A,N/A,IGNORED_NOT_ON_WEBSITE,Ignored completely per matching rule,N/A,N/A,N/A,N/A,Part Number does not exist in website catalog. Image discarded without processing.
320-08651_320-08657_320-08759_320-A8586_320-085.jpg,320/08651,33441a5e19cefb46,AUTOTENSIONER(alt320/08759),REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/320-08651-autotensioner-alt320-08759.webp,800x800,41,Watermark completely eliminated; 1024x1024 studio asset deployed.
320-09200.jpg,320/09200,aceddab0a01b42f4,KIT-SEALROCKER,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/320-09200-kit-sealrocker.webp,800x800,19,Watermark completely eliminated; 1024x1024 studio asset deployed.
320-09202.jpg,N/A,N/A,N/A,IGNORED_NOT_ON_WEBSITE,Ignored completely per matching rule,N/A,N/A,N/A,N/A,Part Number does not exist in website catalog. Image discarded without processing.
320-09208.jpg,320/09208,0046698e46482f09,Kit-thrust washer,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/320-09208-kit-thrust-washer.webp,800x800,15,Watermark completely eliminated; 1024x1024 studio asset deployed.
320-09210_320-03330.jpg,320/09210,427eaf6583e4b8a7,KIT-PISTON,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/320-09210-kit-piston.webp,800x800,33,Watermark completely eliminated; 1024x1024 studio asset deployed.
320-09216.jpg,320/09216,8f87516bbaebe01e,Kit-top gasket NA,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/320-09216-kit-top-gasket-na.webp,800x800,53,Watermark completely eliminated; 1024x1024 studio asset deployed.
320-09217.jpg,320/09217,d3b562601072ce23,TOP GASKET KIT TC/TCA,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/320-09217-top-gasket-kit-tc-tca.webp,800x800,55,Watermark completely eliminated; 1024x1024 studio asset deployed.
320-09237.jpg,N/A,N/A,N/A,IGNORED_NOT_ON_WEBSITE,Ignored completely per matching rule,N/A,N/A,N/A,N/A,Part Number does not exist in website catalog. Image discarded without processing.
320-09256_320-03336.jpg,N/A,N/A,N/A,IGNORED_NOT_ON_WEBSITE,Ignored completely per matching rule,N/A,N/A,N/A,N/A,Part Number does not exist in website catalog. Image discarded without processing.
320-09297.jpg,320/09297,bd6064e96e1e7432,Kit-top gasket,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/320-09297-kit-top-gasket.webp,800x800,54,Watermark completely eliminated; 1024x1024 studio asset deployed.
320-09299A.jpg,320/09299A,09cb16c154842b7b,Kit-piston ring st- 4.4,SOURCE_PLACEHOLDER_OMITTED,"Source photo is a generic ""IMAGE COMING SOON"" graphic; omitted from AI generation to prevent fabricating product features",SUPPLIER_PLACEHOLDER_GRAPHIC,/images/products/320-09299a-kit-piston-ring-st-44.webp,400x400,14,Source image contains no actual product photo. Requires authentic photo from supplier.
320-09299_320-09213.jpg,320/09299,a94eecc48f9aed05,KitpistonringstAltno.320/09299A,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/320-09299-kitpistonringstaltno320-09299a.webp,800x800,27,Watermark completely eliminated; 1024x1024 studio asset deployed.
320-09336_320-09474.jpg,320/09336,366001854597d92b,MAINBRGKIT-0.25,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/320-09336-mainbrgkit-025.webp,800x800,38,Watermark completely eliminated; 1024x1024 studio asset deployed.
